age;job;marital;education;default;balance;housing;loan;y
0;2;1;2;0;1;1;0;no
0;3;0;1;0;1;1;0;no
1;5;0;2;0;0;0;0;yes
0;2;0;2;0;0;0;0;no
1;2;0;0;0;0;0;0;no
0;3;1;1;0;1;1;1;no
2;2;0;2;0;1;1;0;no
1;2;2;2;0;1;0;0;no
2;6;2;2;0;0;1;1;no
1;1;0;1;0;1;1;0;no
0;2;0;2;0;0;1;1;no
0;5;2;1;0;1;1;0;no
1;2;1;1;0;1;1;0;no
1;7;0;1;0;1;1;1;no
0;1;1;1;0;1;0;0;no
0;5;0;1;0;1;0;0;no
0;3;2;0;0;2;1;0;no
2;3;1;0;0;1;0;0;no
1;2;0;2;0;2;1;0;no
2;2;2;2;0;1;0;0;no
0;2;0;2;0;1;0;0;no
3;3;0;0;1;2;1;0;no
3;2;1;2;0;2;0;0;no
1;2;0;3;0;1;0;0;no
1;2;0;0;0;1;1;1;no
1;5;0;3;0;3;0;0;no
0;3;0;0;0;1;0;1;no
1;10;0;1;0;1;0;0;no
1;2;0;0;0;2;1;0;no
0;6;0;2;0;3;0;0;no
0;3;1;1;0;2;0;0;no
1;6;0;2;0;0;1;1;no
2;7;0;1;0;1;1;0;no
0;5;1;2;0;1;1;0;no
2;3;0;1;0;1;1;0;no
0;0;0;2;0;1;1;0;no
2;1;0;1;0;1;0;0;no
1;1;0;1;0;1;0;0;no
1;1;0;1;0;1;0;0;yes
3;5;1;1;0;0;1;0;no
3;3;1;3;0;1;1;0;no
0;7;1;1;0;0;1;0;no
0;4;0;0;0;1;1;0;no
1;6;0;2;0;5;1;0;no
2;3;0;0;0;0;1;0;no
1;3;0;0;0;3;1;0;no
0;5;0;1;0;1;1;1;no
0;3;2;1;0;2;1;0;no
1;0;2;0;0;0;0;0;no
1;10;0;0;0;1;0;0;no
2;7;1;1;0;2;1;0;no
1;2;0;0;0;0;1;0;no
1;2;1;2;0;0;0;0;yes
2;9;1;0;0;1;1;0;no
0;5;0;1;0;1;1;0;no
1;1;2;1;0;0;1;0;no
2;4;0;1;0;1;0;0;no
2;3;0;0;0;1;1;0;no
1;2;0;2;0;0;0;0;no
3;7;1;2;0;0;1;0;no
4;10;0;1;0;1;0;0;no
1;3;0;0;0;1;1;0;no
1;10;2;1;0;1;0;1;no
2;2;0;2;0;1;0;0;yes
0;3;0;0;0;0;0;0;no
2;2;0;2;0;0;1;0;no
1;2;0;2;0;1;0;0;no
1;3;0;1;0;1;1;0;no
0;3;0;1;0;1;1;0;no
1;1;0;1;0;1;1;0;no
2;2;0;1;0;0;1;0;no
1;6;0;1;0;0;1;0;no
2;3;1;1;0;1;1;0;yes
2;2;0;2;0;0;1;0;yes
2;5;0;1;0;0;1;0;yes
2;5;0;1;0;1;1;0;no
3;1;1;1;0;2;1;1;no
1;7;0;1;0;0;0;1;no
1;7;0;1;0;1;1;0;no
0;0;0;1;0;1;1;0;no
1;10;0;0;0;0;1;0;no
1;7;1;1;0;1;1;0;no
1;6;0;3;0;1;0;0;no
1;7;2;3;0;2;0;0;no
3;8;1;2;0;0;1;0;yes
0;2;1;2;0;1;1;0;no
3;3;1;1;0;1;0;0;no
2;2;0;2;0;1;0;0;no
1;9;0;0;0;1;1;0;no
1;7;0;1;0;1;1;1;no
0;2;1;2;0;1;1;0;no
2;1;0;1;0;2;0;0;no
0;4;0;2;0;1;1;0;no
0;2;0;2;0;1;1;0;yes
0;2;1;2;0;1;0;0;yes
1;3;0;0;0;1;0;0;no
1;10;0;0;0;1;0;0;no
4;10;0;1;0;1;0;0;no
0;1;0;1;0;1;1;0;no
1;7;1;0;0;1;0;0;no
3;3;0;1;0;2;1;0;no
0;1;0;1;0;4;1;0;no
0;9;0;0;0;1;1;0;no
0;3;0;1;0;1;1;1;no
2;7;2;1;0;1;0;0;yes
0;3;0;1;0;1;0;1;no
2;5;0;1;0;0;0;0;no
3;1;0;1;0;2;1;0;no
0;2;1;2;0;0;0;0;no
2;3;0;0;0;1;0;0;no
1;3;0;1;0;0;1;1;no
0;2;0;2;0;0;0;0;no
2;7;0;1;0;1;1;1;no
2;2;0;2;0;1;0;0;no
1;5;0;2;0;1;0;0;no
1;2;2;2;0;3;1;0;yes
3;2;1;2;0;0;0;0;yes
0;2;0;2;0;1;0;0;no
2;3;0;0;0;1;1;0;no
4;10;2;2;0;1;0;0;no
2;5;2;1;0;1;1;0;no
1;9;0;1;0;1;1;0;no
3;8;1;3;0;1;1;0;no
1;9;0;1;0;0;0;0;no
2;3;1;1;0;1;1;0;yes
2;2;0;3;0;0;1;0;no
1;2;0;2;0;1;1;0;no
0;2;0;2;0;1;1;0;no
0;2;0;2;0;1;1;1;no
2;1;2;1;0;1;1;0;no
1;11;0;3;0;1;0;0;no
2;4;0;0;0;1;0;0;no
1;5;0;2;0;1;0;0;no
1;5;2;2;0;1;1;0;no
0;2;1;2;0;0;0;0;no
1;9;0;2;0;1;0;1;no
0;5;1;2;0;0;0;0;yes
1;1;0;1;1;2;0;0;no
0;5;1;1;0;1;1;0;yes
1;2;2;1;0;2;0;1;no
0;3;1;0;0;2;0;0;no
1;3;0;1;0;1;0;0;yes
0;5;1;2;0;3;1;0;no
1;1;1;3;0;3;1;0;no
0;5;0;1;0;1;0;0;no
0;2;0;1;0;0;1;0;no
3;3;1;0;0;2;1;0;no
1;7;0;1;0;2;1;0;no
0;3;1;2;0;0;1;0;no
1;4;0;1;0;1;0;1;no
1;3;0;1;0;0;1;1;no
2;5;0;0;0;2;0;0;no
1;5;2;1;0;0;1;0;no
1;1;0;1;0;0;0;0;no
1;6;0;2;0;1;1;0;no
1;11;0;1;0;0;0;0;no
0;3;0;1;0;3;1;1;no
2;5;1;2;0;0;0;0;no
1;5;0;1;0;0;0;0;no
3;0;1;1;0;1;0;0;no
2;5;1;1;0;1;1;0;no
1;3;0;1;0;0;1;0;no
0;5;0;1;0;0;0;1;no
1;0;0;0;0;1;0;0;no
0;2;0;2;0;0;1;0;no
1;5;0;1;0;0;0;0;yes
3;5;0;1;0;1;1;0;no
2;3;0;1;0;2;1;1;yes
2;5;0;1;0;1;0;0;no
2;6;0;2;0;1;0;0;no
2;5;1;1;0;1;0;0;no
3;3;1;0;0;3;1;0;no
0;2;0;2;0;1;1;0;no
0;3;0;1;0;1;1;1;no
1;1;0;1;0;0;0;0;no
1;3;0;0;0;0;0;1;no
1;10;0;3;0;1;0;0;no
1;7;0;2;0;1;0;0;no
0;3;0;1;0;0;1;0;no
4;2;0;1;0;1;0;0;yes
0;3;2;1;0;1;1;0;no
2;2;0;2;0;1;0;0;no
1;1;0;2;0;1;0;0;no
2;3;0;1;0;0;1;0;no
1;10;0;1;0;3;1;1;no
4;10;0;2;0;1;1;0;no
1;4;0;1;0;0;0;0;no
1;1;0;1;0;1;1;0;no
2;7;0;1;0;1;0;0;no
3;2;1;2;0;2;1;0;no
1;0;0;1;0;1;1;0;no
1;2;1;2;0;1;0;0;no
0;2;2;2;0;1;1;0;yes
2;4;0;2;0;1;0;0;no
2;3;0;1;0;1;1;0;no
2;2;0;0;0;5;0;0;no
3;1;1;1;0;2;0;0;no
1;3;0;1;0;1;1;0;no
1;2;0;1;0;2;1;0;no
3;8;1;1;0;1;0;0;yes
1;3;0;1;0;3;1;0;no
2;5;0;1;0;1;1;1;no
0;5;1;2;0;1;0;0;no
0;5;1;1;0;3;1;0;no
2;5;0;1;0;1;0;0;no
3;3;1;1;0;3;1;0;no
1;2;2;1;0;1;0;1;no
0;1;0;1;0;1;0;1;no
0;7;1;2;0;1;0;0;no
2;5;1;1;0;1;1;0;no
0;5;0;1;0;1;1;0;no
0;3;0;1;0;1;1;0;no
1;1;0;3;0;3;1;0;no
2;3;0;1;0;0;1;0;no
2;5;2;2;0;0;1;0;no
1;7;0;1;0;0;1;0;no
0;2;1;2;0;1;0;0;no
2;3;0;1;0;1;1;0;no
2;2;0;2;0;0;0;0;no
2;5;0;1;0;0;1;0;no
0;5;1;2;0;0;1;1;no
0;3;0;1;0;1;1;1;no
2;1;0;1;0;1;0;0;no
3;7;1;1;0;1;0;0;no
0;11;0;0;0;1;0;0;no
1;3;1;1;0;3;0;0;no
1;7;0;3;0;0;1;0;no
2;6;0;1;0;0;1;1;no
1;10;0;0;0;1;0;0;no
0;5;1;1;0;1;0;0;no
2;3;0;0;0;1;1;0;no
2;7;1;1;0;1;0;0;no
1;5;0;1;0;0;1;1;no
2;5;0;2;0;1;0;0;no
2;5;1;1;0;1;0;0;no
0;5;1;2;0;1;1;0;no
0;3;1;1;0;1;1;1;no
1;6;2;1;1;1;1;0;no
3;7;1;1;0;1;1;0;no
0;2;0;2;0;0;1;0;no
1;5;2;1;0;2;0;1;yes
2;6;0;2;0;1;1;0;yes
2;5;1;1;0;0;0;0;yes
3;2;1;2;0;0;0;0;no
1;3;0;0;0;1;0;0;no
2;2;0;2;0;1;1;0;yes
1;1;0;1;0;1;0;0;yes
2;5;0;1;0;0;1;0;no
3;3;0;1;0;1;1;0;no
0;7;0;1;0;0;1;0;no
2;7;0;2;0;0;0;0;no
2;2;0;2;0;0;0;0;no
2;10;1;3;0;1;0;0;no
1;9;0;0;0;1;0;0;no
2;2;0;2;0;1;1;0;no
0;4;0;2;0;0;1;0;no
2;3;0;1;0;1;1;1;yes
0;5;0;1;0;1;1;0;no
1;9;2;1;0;0;0;0;no
1;1;0;1;0;1;0;0;no
0;5;1;2;0;1;1;0;no
1;2;0;0;0;0;1;0;no
0;2;1;2;0;0;1;0;no
1;7;0;1;0;1;1;0;no
2;2;0;2;0;0;0;0;yes
1;3;0;0;0;1;1;0;no
2;5;0;1;0;3;0;0;yes
4;10;0;1;0;1;0;0;no
2;4;0;1;0;1;1;1;no
2;6;0;2;0;0;1;0;no
0;5;1;2;0;0;0;0;yes
2;2;0;2;0;1;0;0;no
0;5;0;1;0;3;1;0;no
0;5;1;1;0;1;0;1;no
2;2;1;2;0;1;0;0;no
0;2;1;2;0;0;1;0;no
3;1;1;1;0;1;0;0;no
0;2;1;1;0;0;1;0;no
3;3;1;0;0;3;1;0;no
0;2;1;2;0;0;0;0;no
2;2;0;2;0;1;1;1;no
2;5;1;2;0;1;1;0;no
0;2;1;2;0;1;1;0;no
1;3;0;0;0;0;1;0;no
1;9;2;1;0;3;0;0;yes
2;7;0;1;0;1;1;1;no
3;0;1;2;0;1;0;0;no
2;1;0;1;0;1;1;0;no
1;1;0;1;0;1;1;0;no
1;10;0;0;0;1;0;0;no
0;2;0;2;0;0;1;0;yes
2;10;1;2;0;1;0;0;no
0;2;2;2;0;1;1;0;no
0;3;1;1;0;1;1;0;no
0;5;1;1;0;1;1;0;no
2;3;1;1;0;1;0;0;no
1;7;0;0;0;1;1;0;no
1;1;2;1;0;1;1;0;no
4;9;0;0;0;1;0;0;no
2;2;0;1;0;1;1;0;no
2;1;0;2;0;4;1;0;no
3;3;0;1;0;2;1;1;no
1;4;0;2;0;0;0;0;no
3;7;1;1;0;1;0;0;no
3;1;1;1;0;1;1;0;no
2;3;2;0;0;1;1;0;no
0;5;1;2;0;1;1;0;yes
2;5;0;1;0;1;0;0;no
1;0;2;0;0;1;0;0;no
0;1;0;1;0;1;1;0;no
0;2;1;2;0;1;0;0;yes
3;1;1;1;0;0;0;1;no
3;7;2;1;1;2;1;0;no
1;2;0;2;0;3;0;0;no
0;7;0;1;0;1;1;0;no
4;10;0;0;0;0;0;0;no
2;3;0;1;0;1;1;1;no
2;5;2;1;0;1;1;0;no
1;3;0;1;0;1;0;0;no
0;2;1;2;0;1;0;0;no
2;1;1;2;0;1;1;0;no
0;8;0;1;0;0;1;0;no
1;2;0;2;0;0;1;0;no
2;2;0;2;0;1;1;0;no
0;5;2;1;0;1;1;0;no
0;2;1;2;0;1;0;0;no
2;5;0;2;0;0;0;0;no
0;5;0;1;0;4;1;0;no
2;7;0;1;0;1;0;0;no
1;1;0;1;0;1;0;0;no
0;9;0;1;0;1;1;0;yes
2;5;0;2;0;2;0;1;no
1;10;0;1;0;1;0;0;no
2;3;0;0;0;1;1;0;no
1;10;2;0;0;1;0;0;yes
0;7;1;1;0;4;1;0;no
2;5;1;2;0;0;1;0;yes
0;7;1;2;0;1;0;0;no
2;2;0;2;0;3;0;0;no
3;3;0;1;0;1;1;0;no
2;2;1;1;0;0;1;0;no
3;7;0;2;0;0;0;0;no
2;7;0;1;0;1;1;0;no
1;3;0;1;0;0;1;0;yes
1;3;2;0;0;2;1;1;no
0;3;0;2;0;0;0;0;no
0;3;0;1;0;1;1;0;no
0;5;1;2;0;1;0;0;no
3;2;1;2;0;1;1;0;no
1;3;0;0;0;1;0;0;no
1;10;0;0;0;2;1;0;no
3;2;1;2;0;0;0;0;no
2;1;0;0;0;0;1;0;no
2;1;0;3;0;1;1;0;no
2;1;0;1;0;1;1;0;no
1;0;2;1;0;1;1;0;no
1;1;0;1;0;1;1;0;no
0;5;0;1;0;0;0;0;no
0;3;2;1;0;2;1;0;no
4;5;0;1;0;0;0;0;yes
2;7;1;1;0;1;0;1;no
0;5;0;2;0;1;1;1;no
2;3;0;1;0;1;1;0;no
2;2;0;2;0;1;0;0;yes
3;8;1;2;0;1;0;0;no
2;7;0;1;0;2;1;0;no
2;4;0;2;0;0;0;0;no
2;2;1;1;0;0;1;0;yes
1;3;0;0;0;1;1;0;no
2;6;0;2;0;1;1;0;no
2;5;0;1;0;1;1;0;no
2;7;0;1;0;0;0;1;no
3;8;1;2;0;1;0;0;yes
1;1;0;1;0;1;0;1;no
1;5;0;1;0;4;0;0;no
0;2;0;2;0;1;1;1;no
1;9;0;0;0;1;0;0;no
0;1;0;2;0;1;1;1;no
1;1;1;1;0;1;1;0;no
1;3;0;1;0;1;1;0;no
0;3;0;1;0;0;1;0;no
4;10;0;2;0;4;1;0;yes
0;2;1;2;0;4;0;0;yes
2;3;0;0;0;1;0;0;no
0;3;0;0;0;0;1;0;no
2;2;0;2;0;1;0;0;no
1;3;2;0;0;0;0;0;no
1;3;0;1;0;0;1;0;no
1;5;0;2;0;0;0;0;no
0;2;1;2;0;1;1;0;no
2;3;0;1;0;1;1;0;no
1;7;0;1;0;1;0;0;yes
1;7;0;1;0;1;1;1;yes
2;2;2;2;0;2;1;0;no
1;5;1;2;0;2;1;0;no
3;3;1;1;0;1;1;0;no
2;6;0;2;0;0;0;1;no
0;2;1;2;0;1;1;0;no
1;5;0;1;0;1;1;0;no
1;10;2;1;0;0;0;1;yes
2;3;2;1;0;1;0;0;no
2;5;0;2;0;0;1;0;no
1;10;0;1;0;0;1;0;no
2;7;1;2;0;1;0;0;no
0;5;1;1;0;1;0;0;yes
0;2;1;2;0;1;0;0;no
0;1;0;1;0;1;1;0;no
2;6;1;1;0;0;0;0;yes
2;6;0;2;0;5;0;0;no
1;3;0;0;0;1;1;0;no
2;2;2;2;0;1;1;0;no
1;9;0;1;0;0;1;0;no
0;3;0;1;0;1;1;0;no
2;2;0;2;0;1;1;0;no
2;5;1;1;0;1;1;0;no
2;4;0;1;0;1;0;0;no
0;5;0;1;0;1;1;1;no
0;2;1;2;0;0;0;0;no
2;2;0;2;0;1;1;0;no
2;7;0;1;0;1;0;1;no
2;2;0;1;0;2;1;0;no
3;1;1;1;0;0;1;0;no
0;2;1;2;0;1;0;0;no
2;7;0;1;0;1;1;0;no
1;7;0;1;0;0;0;0;yes
1;4;0;3;0;0;0;0;yes
2;3;0;1;0;1;1;0;no
1;2;0;3;0;1;1;0;no
1;3;0;0;0;1;1;0;no
0;5;1;2;0;1;1;0;no
1;1;0;1;0;5;0;0;no
2;1;0;1;0;2;1;0;no
1;5;0;2;0;1;1;0;yes
1;5;0;1;1;2;1;0;no
0;2;0;2;0;1;0;0;no
2;5;1;1;0;1;1;0;no
0;3;0;0;0;1;0;1;no
1;4;0;1;0;1;0;1;no
2;5;2;1;0;0;1;0;no
3;1;1;1;0;1;0;0;no
2;3;0;0;0;1;0;0;no
2;3;0;1;0;1;1;0;no
2;3;1;2;0;0;0;0;no
1;2;2;2;0;0;0;1;no
2;2;1;2;0;4;1;0;no
2;2;2;2;0;1;0;0;no
2;2;0;2;0;1;0;0;yes
0;7;0;1;0;1;1;0;no
2;3;0;0;0;0;1;0;yes
1;3;0;1;0;1;0;0;no
2;2;0;2;0;1;1;0;no
0;5;2;1;0;2;1;0;no
1;5;2;1;0;2;1;1;yes
0;1;0;0;0;2;0;0;no
1;0;0;2;0;0;1;0;no
4;10;0;0;0;1;0;0;yes
1;5;0;1;0;1;1;0;no
1;1;0;1;0;0;1;0;no
4;10;0;0;0;3;0;0;no
0;7;0;1;0;0;1;0;yes
0;7;1;1;0;1;1;0;no
1;9;0;2;0;1;0;0;no
2;3;0;0;0;0;1;0;no
1;6;0;3;0;1;0;0;no
1;5;0;2;0;0;0;0;no
2;3;0;0;0;1;0;1;no
0;2;1;1;0;1;1;0;no
0;1;1;1;0;1;1;0;no
3;8;1;2;0;0;1;0;no
0;5;1;3;0;1;0;0;no
1;2;0;2;0;1;0;0;no
2;9;0;1;0;0;0;0;no
1;3;0;0;0;0;1;0;no
0;1;1;1;0;1;0;0;no
1;1;0;1;0;1;0;1;no
3;1;1;1;0;1;1;0;no
0;5;0;2;0;1;1;0;no
2;5;0;1;0;0;1;0;no
1;9;0;0;0;1;0;1;no
1;7;0;1;0;1;0;0;no
1;10;0;1;0;1;0;0;no
2;6;0;2;0;1;0;0;no
0;3;0;1;0;1;1;0;no
2;2;1;2;0;0;1;0;yes
1;1;0;1;0;2;0;1;no
0;3;0;1;0;1;1;0;no
0;2;1;2;0;1;1;0;no
2;4;0;2;0;1;0;0;no
2;3;0;0;0;1;1;0;no
2;5;1;3;0;1;0;0;no
0;5;1;1;0;1;1;0;no
1;2;0;2;0;0;1;1;no
4;10;0;2;0;1;0;0;yes
0;6;0;2;0;1;1;1;no
1;3;0;1;0;0;0;0;no
0;3;0;0;0;1;0;0;no
2;6;0;1;0;1;0;1;no
2;3;0;1;0;0;1;0;no
1;5;2;1;0;1;1;0;no
0;1;0;1;0;1;0;0;yes
1;5;2;1;0;1;0;0;no
1;3;0;0;0;0;0;0;no
2;0;0;0;0;1;0;0;no
2;3;0;1;0;0;1;0;no
1;4;1;1;0;1;0;0;no
0;3;0;1;0;1;1;0;no
3;2;1;2;0;1;1;0;no
0;5;1;1;0;0;0;0;yes
1;3;0;1;0;1;0;1;no
1;2;0;2;0;0;0;0;no
2;3;0;1;0;1;1;0;no
1;2;0;2;0;1;1;0;no
1;6;0;2;0;1;0;1;no
1;10;0;1;0;0;0;0;no
1;1;1;1;0;0;0;0;no
2;5;0;1;0;1;0;0;no
2;1;0;0;0;1;1;0;no
2;3;0;0;0;1;0;0;no
2;5;0;1;1;1;0;0;no
4;10;0;0;0;1;0;0;no
2;3;0;0;0;0;1;0;no
4;10;0;1;0;1;0;1;no
0;7;0;1;0;1;0;1;no
0;7;1;1;0;0;1;0;no
0;1;2;1;0;1;1;0;no
3;1;2;1;0;1;1;0;no
2;1;0;1;0;1;1;0;no
2;3;0;0;0;0;1;0;no
0;2;1;2;0;1;0;1;no
1;5;0;1;0;1;1;0;no
2;2;0;1;0;1;1;0;no
0;2;0;1;0;0;1;0;no
2;7;2;1;0;2;1;0;no
3;1;1;1;0;1;1;0;no
2;4;0;2;0;1;1;0;no
2;4;0;1;0;1;0;0;no
0;3;1;1;0;0;1;0;yes
0;1;0;1;0;0;1;0;no
3;5;0;1;0;1;1;1;no
1;5;0;0;0;1;1;0;no
1;2;0;2;0;1;0;0;no
1;3;0;0;0;1;1;0;no
1;1;0;1;0;1;0;1;yes
1;2;0;2;0;1;1;0;no
2;7;0;0;0;1;1;0;no
1;3;0;0;0;1;0;0;no
1;5;0;1;0;1;1;1;no
1;3;0;0;1;1;0;1;no
2;3;2;3;0;1;0;0;no
1;0;0;1;0;1;0;0;no
1;9;0;1;0;1;0;0;no
1;4;0;2;0;1;1;0;no
2;3;0;0;0;0;1;0;no
1;4;2;1;0;3;1;0;no
1;2;0;2;0;0;1;0;yes
2;3;0;0;0;1;1;0;no
2;3;0;1;0;0;1;1;no
2;2;0;2;0;1;0;0;no
0;5;1;1;0;0;0;0;no
4;10;0;0;0;0;1;0;no
0;7;1;1;0;1;1;0;yes
0;3;1;0;0;0;1;1;no
1;3;0;1;0;2;0;0;no
0;2;0;2;0;1;0;0;no
2;5;2;1;0;1;1;0;no
0;9;0;2;0;1;1;0;no
1;0;0;1;0;2;0;0;no
2;7;1;1;0;0;1;0;no
0;1;0;1;0;1;1;0;no
1;5;0;1;0;3;0;0;no
2;6;0;1;0;1;0;0;no
1;9;0;0;0;1;0;0;no
1;3;0;0;0;1;1;0;no
0;2;2;1;0;1;0;0;no
1;5;1;2;0;2;1;0;no
3;7;1;1;0;1;1;0;no
4;3;0;1;0;3;0;0;no
1;7;0;1;0;0;0;0;no
0;7;0;1;0;1;1;0;no
3;2;0;2;0;1;0;0;yes
3;5;0;1;0;1;1;0;yes
1;7;0;1;0;1;1;0;no
0;5;1;1;0;1;0;0;no
1;5;0;1;0;3;0;0;no
1;2;0;2;0;1;0;0;no
2;3;0;0;0;0;1;0;no
1;6;0;1;0;1;1;1;no
1;7;0;1;0;0;0;0;no
2;1;0;1;0;2;1;0;no
2;3;0;1;0;1;1;1;no
3;3;1;0;0;0;1;0;no
1;2;2;2;0;1;1;0;no
0;5;1;2;0;1;0;0;no
2;3;1;1;0;1;1;0;no
2;7;2;1;0;1;1;0;no
3;7;1;1;0;0;0;0;yes
0;2;1;2;0;4;1;0;no
0;7;0;1;0;1;0;1;no
1;5;0;0;0;0;0;0;no
0;1;0;1;0;1;1;0;no
0;3;0;1;0;1;1;0;no
2;3;0;1;0;0;1;0;no
0;1;0;1;0;1;1;1;no
0;2;1;2;0;3;0;0;yes
2;7;0;1;0;1;1;1;no
2;2;0;2;0;0;0;1;no
4;10;0;1;0;1;0;0;yes
2;7;2;2;0;1;1;0;no
1;3;0;0;0;0;1;0;no
2;1;0;1;0;1;1;0;no
1;3;0;1;0;1;0;0;no
2;5;0;2;0;3;0;0;no
4;10;2;0;0;1;0;0;no
3;2;1;3;0;1;0;1;no
0;1;0;0;0;3;0;0;no
1;4;0;2;0;1;1;1;no
0;8;1;1;0;1;0;0;no
1;2;0;2;0;1;0;0;no
1;9;0;2;0;0;1;0;no
3;8;1;3;0;0;1;0;no
1;10;0;1;0;1;0;0;no
4;10;0;0;0;3;0;0;yes
0;3;0;1;0;0;1;0;no
0;1;0;0;0;1;1;0;no
4;10;0;0;0;1;0;0;no
1;9;0;0;0;1;0;1;no
1;2;0;2;0;0;0;0;no
0;3;0;0;0;2;1;1;no
1;1;0;1;0;1;0;1;no
1;2;0;1;0;1;0;0;no
2;5;0;1;0;0;1;0;no
2;5;0;2;0;1;1;0;no
1;7;0;1;0;4;0;1;no
2;3;0;0;0;2;1;1;no
2;5;0;1;0;1;1;0;no
2;3;0;1;0;1;1;0;no
0;5;0;1;0;1;0;0;no
1;6;0;1;0;0;0;1;no
4;10;0;0;0;1;0;0;yes
0;3;0;1;0;1;1;1;no
0;5;0;1;0;1;0;1;no
0;3;1;1;0;3;1;1;no
0;2;0;2;0;1;0;0;no
1;2;0;2;0;2;0;0;yes
3;0;0;1;0;1;1;0;no
0;2;0;2;0;0;1;0;no
